@relation R_data_frame

@attribute heat numeric
@attribute Attribute2 {nominal3,nominal4}
@attribute Attribute3 {nominal10,nominal11,nominal12,nominal13,nominal14,nominal15,nominal16,nominal17,nominal18,nominal19,nominal20,nominal5,nominal6,nominal7,nominal8,nominal9}
@attribute Attribute4 {nominal21,nominal22,nominal23,nominal24}
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric

@data
8.12,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0,2500
8.92,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0.5,2500
9.82,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1,2500
10.81,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1.5,2500
11.89,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2,2500
13.08,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2.5,2500
14.36,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3,2500
15.74,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3.5,2500
17.2,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4,2500
18.78,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4.5,2500
20.44,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5,2500
22.19,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5.5,2500
24.04,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6,2500
26,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6.5,2500
28.04,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7,2500
30.18,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7.5,2500
32.42,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8,2500
34.75,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8.5,2500
37.19,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9,2500
39.71,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9.5,2500
42.33,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10,2500
45.04,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10.5,2500
47.86,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11,2500
50.78,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11.5,2500
53.78,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,12,2500
11.14,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0,3000
12.11,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0.5,3000
13.18,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1,3000
14.36,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1.5,3000
15.62,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2,3000
16.99,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2.5,3000
18.47,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3,3000
20.04,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3.5,3000
21.71,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4,3000
23.49,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4.5,3000
25.37,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5,3000
27.34,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5.5,3000
29.42,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6,3000
31.6,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6.5,3000
33.88,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7,3000
36.26,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7.5,3000
38.74,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8,3000
41.32,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8.5,3000
44.01,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9,3000
46.79,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9.5,3000
49.68,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10,3000
52.67,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10.5,3000
55.76,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11,3000
58.94,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11.5,3000
62.23,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,12,3000
14.63,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0,3500
15.81,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0.5,3500
17.1,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1,3500
18.49,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1.5,3500
19.97,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2,3500
21.57,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2.5,3500
23.27,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3,3500
25.07,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3.5,3500
26.98,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4,3500
28.99,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4.5,3500
31.1,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5,3500
33.32,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5.5,3500
35.65,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6,3500
38.07,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6.5,3500
40.6,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7,3500
43.24,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7.5,3500
45.97,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8,3500
48.81,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8.5,3500
51.77,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9,3500
54.82,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9.5,3500
57.97,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10,3500
61.24,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10.5,3500
64.6,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11,3500
68.07,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11.5,3500
71.64,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,12,3500
18.6,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0,4000
20.03,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0.5,4000
21.57,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1,4000
23.21,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1.5,4000
24.95,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2,4000
26.81,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2.5,4000
28.77,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3,4000
30.83,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3.5,4000
32.99,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4,4000
35.27,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4.5,4000
37.64,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5,4000
40.12,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5.5,4000
42.71,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6,4000
45.42,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6.5,4000
48.21,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7,4000
51.11,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7.5,4000
54.13,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8,4000
57.24,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8.5,4000
60.46,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9,4000
63.79,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9.5,4000
67.23,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10,4000
70.76,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10.5,4000
74.41,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11,4000
78.16,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11.5,4000
82.01,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,12,4000
23.04,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0,4500
24.76,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0.5,4500
26.58,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1,4500
28.53,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1.5,4500
30.56,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2,4500
32.7,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2.5,4500
34.95,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3,4500
37.31,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3.5,4500
39.76,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4,4500
42.32,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4.5,4500
44.99,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5,4500
47.77,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5.5,4500
50.64,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6,4500
53.63,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6.5,4500
56.71,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7,4500
59.9,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7.5,4500
63.2,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8,4500
66.6,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8.5,4500
70.1,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9,4500
73.72,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9.5,4500
77.43,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10,4500
81.25,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10.5,4500
85.17,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11,4500
89.21,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11.5,4500
93.34,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,12,4500
27.95,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0,5000
30.01,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,0.5,5000
32.16,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1,5000
34.43,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,1.5,5000
36.8,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2,5000
39.26,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,2.5,5000
41.83,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3,5000
44.51,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,3.5,5000
47.29,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4,5000
50.17,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,4.5,5000
53.15,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5,5000
56.23,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,5.5,5000
59.41,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6,5000
62.7,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,6.5,5000
66.08,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7,5000
69.59,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,7.5,5000
73.18,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8,5000
76.88,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,8.5,5000
80.67,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9,5000
84.58,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,9.5,5000
88.58,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10,5000
92.69,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,10.5,5000
96.9,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11,5000
101.21,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,11.5,5000
105.63,nominal3,nominal5,nominal21,2299,92.4,89,4,105,130,12,5000
-0.15,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0,100
0.82,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0.5,100
1.78,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1,100
2.75,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1.5,100
3.72,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2,100
4.68,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2.5,100
5.65,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3,100
6.62,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3.5,100
7.58,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4,100
8.55,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4.5,100
9.52,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5,100
10.48,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5.5,100
11.46,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6,100
12.43,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6.5,100
13.39,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7,100
14.36,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7.5,100
15.33,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8,100
16.3,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8.5,100
17.28,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9,100
18.25,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9.5,100
19.21,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10,100
20.18,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10.5,100
21.15,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11,100
22.12,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11.5,100
23.09,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12,100
24.06,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12.5,100
25.02,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13,100
26,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13.5,100
26.97,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14,100
27.93,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14.5,100
28.91,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15,100
29.88,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15.5,100
30.85,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16,100
31.81,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16.5,100
32.8,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17,100
33.77,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17.5,100
34.73,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,18,100
0.48,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0,1000
1.48,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0.5,1000
2.48,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1,1000
3.49,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1.5,1000
4.5,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2,1000
5.52,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2.5,1000
6.54,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3,1000
7.57,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3.5,1000
8.6,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4,1000
9.64,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4.5,1000
10.68,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5,1000
11.72,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5.5,1000
12.77,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6,1000
13.83,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6.5,1000
14.89,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7,1000
15.95,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7.5,1000
17.01,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8,1000
18.09,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8.5,1000
19.16,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9,1000
20.23,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9.5,1000
21.32,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10,1000
22.4,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10.5,1000
23.5,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11,1000
24.59,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11.5,1000
25.69,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12,1000
26.8,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12.5,1000
27.89,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13,1000
29.01,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13.5,1000
30.13,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14,1000
31.24,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14.5,1000
32.37,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15,1000
33.5,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15.5,1000
34.63,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16,1000
35.75,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16.5,1000
36.89,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17,1000
38.03,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17.5,1000
39.17,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,18,1000
1.63,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0,1500
2.67,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0.5,1500
3.71,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1,1500
4.77,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1.5,1500
5.83,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2,1500
6.91,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2.5,1500
7.97,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3,1500
9.06,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3.5,1500
10.16,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4,1500
11.28,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4.5,1500
12.4,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5,1500
13.53,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5.5,1500
14.67,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6,1500
15.81,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6.5,1500
16.97,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7,1500
18.14,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7.5,1500
19.32,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8,1500
20.5,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8.5,1500
21.69,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9,1500
22.89,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9.5,1500
24.1,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10,1500
25.31,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10.5,1500
26.54,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11,1500
27.77,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11.5,1500
29.01,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12,1500
30.28,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12.5,1500
31.52,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13,1500
32.8,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13.5,1500
34.08,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14,1500
35.35,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14.5,1500
36.63,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15,1500
37.93,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15.5,1500
39.24,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16,1500
40.55,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16.5,1500
41.89,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17,1500
43.22,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17.5,1500
44.54,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,18,1500
3.59,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0,2000
4.66,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0.5,2000
5.75,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1,2000
6.86,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1.5,2000
7.99,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2,2000
9.13,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2.5,2000
10.28,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3,2000
11.46,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3.5,2000
12.66,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4,2000
13.87,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4.5,2000
15.09,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5,2000
16.34,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5.5,2000
17.59,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6,2000
18.86,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6.5,2000
20.15,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7,2000
21.45,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7.5,2000
22.77,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8,2000
24.1,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8.5,2000
25.45,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9,2000
26.81,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9.5,2000
28.18,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10,2000
29.58,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10.5,2000
30.97,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11,2000
32.39,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11.5,2000
33.82,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12,2000
35.27,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12.5,2000
36.73,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13,2000
38.19,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13.5,2000
39.68,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14,2000
41.18,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14.5,2000
42.69,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15,2000
44.23,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15.5,2000
45.75,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16,2000
47.31,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16.5,2000
48.87,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17,2000
50.45,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17.5,2000
52.04,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,18,2000
6.47,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0,2500
7.58,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0.5,2500
8.74,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1,2500
9.92,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1.5,2500
11.13,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2,2500
12.36,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2.5,2500
13.62,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3,2500
14.91,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3.5,2500
16.21,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4,2500
17.53,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4.5,2500
18.89,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5,2500
20.28,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,5.5,2500
21.66,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6,2500
23.1,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,6.5,2500
24.54,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7,2500
26.02,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,7.5,2500
27.51,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8,2500
29.02,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,8.5,2500
30.56,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9,2500
32.11,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,9.5,2500
33.7,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10,2500
35.29,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,10.5,2500
36.9,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11,2500
38.56,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,11.5,2500
40.21,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12,2500
41.9,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,12.5,2500
43.6,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13,2500
45.32,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,13.5,2500
47.06,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14,2500
48.82,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,14.5,2500
50.61,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15,2500
52.42,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,15.5,2500
54.25,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16,2500
56.08,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,16.5,2500
57.95,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17,2500
59.83,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,17.5,2500
61.74,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,18,2500
10.41,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0,3000
11.6,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,0.5,3000
12.82,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1,3000
14.08,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,1.5,3000
15.38,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2,3000
16.71,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,2.5,3000
18.1,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3,3000
19.49,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,3.5,3000
20.94,nominal4,nominal6,nominal22,2874,92.4,89,5,105,130,4,3000
